instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_pos,even_target_pos,odd_target_resp,odd_target_file,even_target_file,even_target_resp,odd_target_side,even_target_side,participant,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,right,1,0.8991,0,0.473949039,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,8,2,34,0,1,,,right,right_blue.png,up_orange.png,up,left,down,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.1023,0,0.541198539,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,8,3,35,2,1,,,left,left_blue.png,down_orange.png,down,left,down,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.1842,0,0.780470823,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,9,0,36,1,1,,,right,right_blue.png,up_orange.png,up,right,up,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,0.585,0,0.0324091,#f3af84,"[""0"",""0.25""]",down_orange.png,down,9,1,37,3,1,,,left,left_blue.png,down_orange.png,down,right,up,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.633,0,0.194842565,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,9,2,38,0,1,,,right,right_blue.png,up_orange.png,up,left,down,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.5336,0,0.1215578,#f3af84,"[""0"",""0.25""]",up_orange.png,up,9,3,39,1,1,,,right,right_blue.png,up_orange.png,up,right,up,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.7331,0,0.343520216,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,10,0,40,3,1,,,left,left_blue.png,down_orange.png,down,right,up,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,0.552,0,0.123336544,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,10,1,41,2,1,,,left,left_blue.png,down_orange.png,down,left,down,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.2014,0,0.828039408,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,10,2,42,2,1,,,left,left_blue.png,down_orange.png,down,left,down,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,0.8504,0,0.394168338,#f3af84,"[""0"",""0.25""]",down_orange.png,down,10,3,43,3,1,,,left,left_blue.png,down_orange.png,down,right,up,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.7642,0,0.344886988,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,11,0,44,0,1,,,right,right_blue.png,up_orange.png,up,left,down,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.9857,0,0.469340538,#f3af84,"[""0"",""0.25""]",up_orange.png,up,11,1,45,1,1,,,right,right_blue.png,up_orange.png,up,right,up,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.1529,0,0.697048508,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,11,2,46,1,1,,,right,right_blue.png,up_orange.png,up,right,up,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.4844,0,0.980651058,#f3af84,"[""0"",""0.25""]",down_orange.png,down,11,3,47,3,1,,,left,left_blue.png,down_orange.png,down,right,up,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.9349,0,0.436548249,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,12,0,48,3,1,,,left,left_blue.png,down_orange.png,down,right,up,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.6677,0,0.112960499,#f3af84,"[""0"",""0.25""]",up_orange.png,up,12,1,49,1,1,,,right,right_blue.png,up_orange.png,up,right,up,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.7839,0,0.374097207,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,12,2,50,2,1,,,left,left_blue.png,down_orange.png,down,left,down,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.8185,0,0.366664251,#f3af84,"[""0"",""0.25""]",up_orange.png,up,12,3,51,1,1,,,right,right_blue.png,up_orange.png,up,right,up,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.3353,0,0.871228859,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,13,0,52,0,1,,,right,right_blue.png,up_orange.png,up,left,down,61327318da83edb47b6f9525,2021-09-11_17h32.32.995,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
