instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_pos,even_target_pos,odd_target_resp,odd_target_file,even_target_file,even_target_resp,odd_target_side,even_target_side,participant,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,0,1.768215922,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,left,1,1.7194,47,TRUE,FALSE,11,2,46,3,1,,,,,,,
,,,,,,0,1.65432802,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,up,1,1.239,48,FALSE,TRUE,11,3,47,0,1,,,,,,,
,,,,,,0,2.480247554,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,left,1,1.9902,49,TRUE,FALSE,12,0,48,2,1,,,,,,,
,,,,,,0,2.178325988,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,down,1,1.8702,50,TRUE,FALSE,12,1,49,2,1,,,,,,,
,,,,,,0,1.832613966,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,right,1,1.5888,51,FALSE,FALSE,12,2,50,1,1,,,,,,,
,,,,,,0,2.341635298,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,up,1,1.6389,52,TRUE,FALSE,12,3,51,1,1,,,,,,,
,,,,,,0,1.547122861,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,left,1,1.3196,53,FALSE,TRUE,13,0,52,2,1,,,,,,,
,,,,,,0,2.059139937,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,up,1,1.6257,54,TRUE,FALSE,13,1,53,0,1,,,,,,,
,,,,,,0,2.3749561,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,right,0,1.6963,55,TRUE,FALSE,13,2,54,2,1,,,,,,,
,,,,,,0,2.331704834,#f3af84,"[""0"",""0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,up,0,1.6225,56,TRUE,FALSE,13,3,55,3,1,,,,,,,
,,,,,,1,2.043971167,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,left,0,1.4193,57,FALSE,FALSE,14,0,56,0,1,,,,,,,
,,,,,,1,1.893867314,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,up,1,1.3375,58,FALSE,TRUE,14,1,57,0,1,,,,,,,
,,,,,,1,2.458384546,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,right,0,1.7032,59,TRUE,FALSE,14,2,58,3,1,,,,,,,
